image_id,present_words
8885,"between,big,chameleon,corner,creature,crown,different,direction,disgusted,drank,eye,face,facing,feeling,felt,green,growing,hand,head,here,horn,living,lizard,long,man,middle,mouth,mysterious,one,opened,opening,somewhat,stay,straight,three,watching,widely,woman"
8934,"amusement,background,below,black,came,candy,center,circus,clown,contrary,dark,decorated,decoration,designed,displayed,done,eerie,electric,eye,flashy,hollow,illuminations,large,light,literally,little,park,picture,reflected,shining,signs,under,written"
8945,"adjustment,background,beige,brown,brownish,cereal,crispy,dark,dish,donut,food,light,one,outstanding,piled,serial,served,shape,small,solid,surface,sweet,tasty,type,white,whitish"
8971,"able,allowed,alternately,bend,between,blooming,car,cleanly,coming,evergreen,flower,garden,gradually,hydrangea,implant,inside,landscape,lovely,low,made,many,narrow,over,parked,pass,place,planted,plants,pretty,rare,red,rich,road,shape,slope,slowly,stage,stopped,stratifying,surrounded,three,tree,trimmed,turning,well,white,zigzag"
8992,"arcade,autumn,autumnal,beautiful,breeze,dyed,entire,golden,grow,landscape,lawn,leaf,leaves,looked,men,orange,orangecolored,over,park,people,piled,place,raw,reading,roof,screen,several,sight,stone,suit,tree,tunnel,turned,turning,two,under,visited,walk,walking,wisteria,woman"
9001,"ancient,back,became,becomes,behind,big,blooming,body,building,car,carrying,construction,diagonal,digging,dirt,dump,earth,excavates,excavator,expected,flower,ground,hard,hill,investigation,larger,load,may,mining,mountain,new,passed,place,possible,ruin,shovel,site,six,slope,small,soil,state,taken,tire,top,trace,track,truck,wheel,work,working,yellow"
9012,"amazing,around,back,ball,bright,club,crowded,dark,disco,even,flashy,friend,gathered,golden,got,hitting,illuminated,image,inside,light,lighting,mirror,number,one,over,overflowing,people,pink,room,screen,show,space,stained,state,strayed,ton,whitish,wide"
9013,"along,black,bright,car,center,cliff,closer,curve,distance,exposed,green,growing,guardrail,hand,here,light,mountain,passing,quay,road,rock,rocky,run,running,seen,silver,speed,toward,tree,two,under,wall"
9014,"around,autumn,autumnal,back,black,car,curve,distance,every,family,growing,leaf,many,mountain,orange,over,parking,passenger,place,reflected,road,running,screen,seen,sign,slightly,slope,stained,standing,street,thin,tree,two,visit,white,year,yellow"
9015,"arch,bicycle,border,bread,covered,equipment,exercise,exercising,feeling,fitness,garden,installed,lining,machine,outdoor,outdoors,outside,placed,playing,reflected,resort,roof,running,seen,set,short,sky,space,sunglass,sunny,tank,tent,top,treadmill,tree,trunk,under,using,walking,wear,wearing,white,woman,women"
9019,"afraid,bright,burning,center,counterfeit,dazzling,fire,flame,flames,fly,full,likely,orange,outward,photograph,presence,red,reflected,said,screen,shaking,sparkle,state,stuff,throughout,yellow"
9025,"airplane,appearing,back,beautiful,bird,blue,center,clear,cloud,comfortable,far,felt,fine,floating,flying,good,journey,landing,little,lush,off,one,plane,pretty,projected,screen,shiny,sky,slightly,spreading,state,swiftly,throughout,took,well,wheel,white,wide"
9029,"age,appearing,area,asking,back,building,center,chi,china,cocacola,dance,dancing,downtown,exactly,fashionable,gather,glass,group,hexagonal,made,many,middle,movement,neon,night,number,people,place,pose,road,sex,state,street,together,using,various,well,written"
9038,"alley,behind,break,chair,customer,doe,enjoying,foreign,front,guitar,hanging,he,hitting,inside,instrument,man,men,number,play,playing,shop,similar,sitting,small,smiling,standing,store,street,two,ukulele,whistle"
9043,"able,being,between,building,came,cart,chair,cleaning,clothes,corridor,day,desk,enter,facility,floral,hand,handrail,head,home,hospital,hospitalized,installed,instead,instrument,intravenous,mirror,nursing,one,pipe,place,private,pushing,room,set,stand,table,two,viewpoint,visible,walking,woman"
9047,"around,ball,black,blue,boy,chasing,children,diagonally,distance,distant,five,following,football,forest,grassland,green,greenery,happily,he,house,land,one,person,picture,playing,pot,prairie,private,reflected,running,saw,sky,soccer,spread,spreading,tree,under,vast,visible,watching,white,wide,wonder"
9055,"another,away,beautiful,became,black,boy,chair,far,foot,front,grass,grassland,green,greenery,ground,growing,haircut,he,head,heartedness,her,meadow,men,pair,people,person,place,playing,s,similar,sitting,spread,touching,tree,two,twolegged,warm,woman,women,wonder"
9061,"ahead,behind,being,brickcolored,building,buildings,built,camera,cone,corn,destination,direction,facility,facing,fate,five,forbidden,hazy,here,holding,kind,large,light,lined,lining,man,mark,may,moment,morning,nice,people,picture,red,retrograde,road,same,several,shown,special,stand,standing,tourist,track,triangular,weather,white,whole,wondering"
9064,"background,black,bright,colorful,cross,different,earlier,electronic,felt,glowing,image,imagine,large,lining,many,mark,monitor,number,one,pattern,picture,rectangular,screen,several,shining,sign,signage,signboard,simple,size,small,time,upside,various,vary,wondering"
9067,"above,car,customers,dish,etc,forward,front,gather,gift,good,hat,he,hotel,looking,losing,massproduced,memory,middle,miscellaneous,mobile,moving,mug,over,people,place,plate,product,resort,road,sale,sell,selling,shop,sightseeing,souvenir,spot,spread,spreading,square,stall,stopped,two,vehicle,wagon,wanted,week,western,without,wondering"
9075,"bleached,brown,car,carriage,cowboy,cross,draw,experiencing,fence,forest,grass,ground,hat,heading,hood,horse,horseback,matching,men,over,people,play,pleased,ranch,returning,ride,riding,scenery,seen,soil,tengallon,towards,tree,two,useful,wagon,walk,wear,wearing,western,white"
9079,"aligned,arranged,beautifully,beige,bible,black,book,chair,church,cover,everyone,front,impression,inserted,inside,lady,light,lined,looking,men,numbered,one,open,orderly,people,picture,read,reading,reflected,respectively,room,row,same,scene,seat,shirt,silent,sit,sitting,soft,thick,three,two,waiting,wall,white,wooden"
9091,"ball,between,boardwalk,bottom,bridge,carefully,center,comfortably,constructed,course,dazzling,distance,entering,even,extending,face,forest,gently,gray,he,her,light,lined,made,middle,narrow,peeping,place,plugged,promenade,refreshing,short,standing,straight,stretched,strike,sun,sunlight,tall,thanks,thin,toward,tree,turning,walk,walking,wonderful,wood,wooden,yellow"
9093,"ah,bit,bridge,bus,car,cloudy,coming,day,doe,during,fairly,francisco,gate,golden,green,including,lane,large,light,little,long,much,over,pass,passing,red,sea,shine,shown,sky,sorry,suspension,version,wine"
9095,"among,amount,asking,bottle,business,buy,came,carefully,choosing,clerk,coat,easy,explain,feeling,find,glass,good,grape,gray,hair,he,label,large,man,many,men,negotiation,old,others,owner,person,picture,plenty,professional,rather,shelf,showing,single,store,suit,talking,trade,wear,wearing,white,wine,wonder"
9110,"base,beside,beyond,building,creamcolored,decorated,enter,entrance,facility,front,fuselage,gravel,gray,huge,installed,laboratory,large,launch,missile,model,near,object,pad,place,reflected,road,rocket,rockets,set,space,spread,square,standing,station,stop,story,tall,truck,upwards,white,wide,yellow"
9114,"accident,airplane,another,back,behind,black,boy,careful,clear,cloud,dark,expression,finishing,flying,forward,law,looking,men,paint,painting,pink,place,plane,preferable,properly,reflected,roller,room,seemed,seen,serious,shirt,shooting,sky,soon,using,visible,wall,wearing,well,window,work"
9115,"adjustment,atmosphere,building,cloud,cloudy,contrast,covering,dark,disturbing,dull,electricity,getting,glitter,gray,group,highrise,incompatibility,light,lighting,neighborhood,night,over,second,sense,several,shine,shining,silhouette,sky,skyscraper,stand,thicker,under,weather"
9117,"aim,bag,bare,beat,beside,black,blonde,blue,boxer,boxing,chain,did,fixed,front,glove,great,hand,he,hung,imagine,looking,machine,man,probably,punch,punching,pure,room,running,sand,sandbag,short,single,sitting,space,spreading,stand,standing,style,tank,taping,top,training,wear,white,wondering"
9120,"able,amusement,apparently,around,back,beside,big,blue,ceiling,center,cloud,cloudy,coaster,colorful,comfortable,day,displayed,enjoyable,ferriswheel,gray,highest,landscape,large,let,little,nice,park,pepsi,perhaps,person,pity,place,ride,rising,roller,scary,screen,sky,slowly,sunny,surely,under,whole,written"
